MEGFR,Viatura_COD,TIPO_DECIR,ELEMENTO,COD_EQUIPA,CODIGO_ICNF,TIPOLOGIA,MODELO,MARCA,CHASSIS,MATRICULA,UO_DRCNF,BASE,ESTADO,AGFR,LAT_BASE,LONG_BASE,DDI_VIATURA,Ligada_Meios_v1
ESF,VLCI 38-XF-59,VLCI,SF 02-171,SF 02-171 ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,38-XF-59,Município de Mafra,Mafra,NULL,LVT,38.5551,-9.08104,1260516,Ligada
ESF,VLCI 38-XF-60,VLCI,SF 04-171,SF 04-171 ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,38-XF-60,Município de Cascais,Cascais,NULL,LVT,38.6967,-9.41997,1260518,Ligada
ESF,VLCI 35-JB-03,VLCI,SF 05-171,SF 05-171 ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-JB-03,Município de Loures,Loures,NULL,LVT,38.8326,-9.16777,NULL,Ligada
ESF,VLCI 93-XN-68,VLCI,SF 06-171,SF 06-171,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,93-XN-68,Município de Sintra,Sintra,NULL,LVT,38.7988,-9.3882,1260521,Ligada
ESF,VLCI 77-JH-01,VLCI,SF 04-181,SF 04-181,NULL,NULL,L200 4WD,MITSUBISHI,NULL,77-JH-01,Município de Odemira,Odemira,NULL,ALENTEJO,37.5961,-8.64317,NULL,Ligada
ESF,VLCI AT-46-SZ,VLCI,SF 05-181,SF 05-181,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AT-46-SZ,Município de Grândola,Grândola,NULL,ALENTEJO,38.1768,-8.57017,NULL,Ligada
ESF,VLCI 53-VA-73,VLCI,SF 06-181,SF 06-181,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-73,AMFALA - Associação de Manutenção Florestal dos Amigos do Litoral Alentejano,Santiago do Cacém,NULL,ALENTEJO,37.9646,-8.86762,2260512,Ligada
ESF,VLCI 67-TX-17,VLCI,SF 01-182,SF 01-182 ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,67-TX-17,APAFNA - Agrupamento de Produtores Agrícolas e Florestais do Norte Alentejano,Portalegre,NULL,ALENTEJO,39.2715,-7.42148,6260600,Ligada
ESF,VLCI AS-07-0G,VLCI,SF 02-182,SF 02-182 ,NULL,NULL,HILUX,TOYOTA,NULL,AS-07-0G,APFDP - Associação de Produtores Florestais do Distrito de Portalegre,Portalegre,NULL,ALENTEJO,39.2715,-7.42148,NULL,Ligada
ESF,VLCI AS-06-OG,VLCI,SF 03-182,SF 03-182 ,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AS-06-OG,Município de Castelo Vide,Castelo de Vide,NULL,ALENTEJO,39.4158,-7.45521,NULL,Ligada
ESF,VLCI AT-06-UT,VLCI,SF 04-182,SF 04-182 ,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AT-06-UT,APFLOGAV - Associação de Produtores Florestais do Município de Gavião,Gavião,NULL,ALENTEJO,39.4653,-7.93339,NULL,Ligada
ESF,VLCI 52-IZ-79,VLCI,SF 05-182,SF 05-182,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,52-IZ-79,Município de Alter do Chão,Alter do Chão,NULL,LVT,39.1998,-7.65834,NULL,Ligada
ESF,VLCI 77-JS-32,VLCI,SF 06-182,SF 06-182,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,77-JS-32,Município de Avis,Avis,NULL,ALENTEJO,39.0558,-7.89063,NULL,Ligada
ESF,VLCI AZ-85-OQ,VLCI,SF 07-182,SF 07-182,NULL,NULL,Hilux,Toyota,NULL,AZ-85-OQ,Município do Crato,Crato,NULL,ALENTEJO,39.287,-7.64471,NULL,Ligada
ESF,VLCI BA-45-ID,VLCI,SF 08-182,SF 08-182,NULL,NULL,"AN1P (EU,N)",Toyota Hilux,NULL,BA-45-ID,Município de Elvas,Elvas,NULL,ALENTEJO,38.8806,-7.16429,NULL,Ligada
ESF,VLCI AZ-86-OQ,VLCI,SF 09-182,SF 09-182,NULL,NULL,"AN1P (EU,N)",TOYOTA HILUX,NULL,AZ-86-OQ,Município de Fronteira,Fronteira,NULL,ALENTEJO,39.0567,-7.64759,NULL,Ligada
ESF,VLCI BA-46-ID,VLCI,SF 10-182 ,SF 10-182,NULL,NULL,Hilux,Toyota,NULL,BA-46-ID,Município de Marvão,Marvão,NULL,ALENTEJO,39.3946,-7.37788,NULL,Ligada
ESF,VLCI 98-JR-52,VLCI,SF 11-182 ,SF 11-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,98-JR-52,Município de Nisa,Nisa,NULL,ALENTEJO,39.5158,-7.64959,NULL,Ligada
ESF,VLCI BA-43-ID,VLCI,SF 12-182,SF 12-182,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,BA-43-ID,Município de Sousel,Sousel,NULL,ALENTEJO,38.9526,-7.67536,NULL,Ligada
ESF,VLCI AZ-87-OQ,VLCI,SF 13-182 ,SF 13-182,NULL,NULL,HILUX,TOYOTA,NULL,AZ-87-OQ,Município de Portalegre,Portalegre,NULL,ALENTEJO,39.2948,-7.42925,NULL,Ligada
ESF,VLCI 53-VA-88,VLCI,SF 14-182,SF 14-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-88,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",Ponte de Sor,NULL,ALENTEJO,39.4235,-8.20971,6260533,Ligada
BSF,VLCI 53-VA-82,VLCI,SF 15-182,BRIG-1-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-82,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,Portalegre,NULL,ALENTEJO,39.2974,-7.43016,6260535,Ligada
BSF,VLCI 53-VA-68,VLCI,SF 16-182,BRIG-1-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-68,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,Portalegre,NULL,ALENTEJO,39.2974,-7.43016,6260537,Ligada
BSF,VLCI 53-VA-31,VLCI,SF 17-182,BRIG-1-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-31,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,Portalegre,NULL,ALENTEJO,39.2974,-7.43016,6260539,Ligada
BSF,VLCI 35-VL-12,VLCI,SF 18-182,BRIG-2-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-VL-12,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,Portalegre,NULL,ALENTEJO,39.2974,-7.43016,6260542,Ligada
BSF,VLCI 35-VL-19,VLCI,SF 19-182,BRIG-2-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-VL-19,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,Portalegre,NULL,ALENTEJO,39.2974,-7.43016,6260544,Ligada
BSF,VLCI 35-VL-10,VLCI,SF 20-182,BRIG-2-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-VL-10,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,Portalegre,NULL,ALENTEJO,39.2974,-7.43016,6260546,Ligada
ESF,VLCI 35-VL-17,VLCI,SF 21-182,SF 21-182,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-VL-17,APFLOBEV - Associação dos Produtores Florestais da Freguesia de Belver,Gavião,NULL,ALENTEJO,39.4633,-7.92107,6260548,Ligada
ESF,VLCI AS-24-OG,VLCI,SF 01-183,SF 01-183 ,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AS-24-OG,Município de Estremoz,Estremoz,NULL,ALENTEJO,38.8429,-7.58521,NULL,Ligada
ESF,VLCI AT-35-SZ,VLCI,SF 02-183,SF 02-183 ,NULL,NULL,"AN1P(EU,N)",Toyota,NULL,AT-35-SZ,Município de Portel,Portel,NULL,ALENTEJO,38.31,-7.7032,NULL,Ligada
ESF,VLCI AS-10-OG,VLCI,SF 03-183,SF 03-183,NULL,NULL,HILUX,TOYOTA,NULL,AS-10-OG,Município de Borba,Borba,NULL,ALENTEJO,38.78,-7.48711,NULL,Ligada
ESF,VLCI AS-09-OG,VLCI,SF 01-184,SF 01-184 ,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AS-09-OG,Município de Ourique,Ourique,NULL,ALENTEJO,37.6524,-8.22609,NULL,Ligada
ESF,VLCI 48-JD-65,VLCI,SF 02-184,SF 02-184,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,48-JD-65,Município de Almodôvar,Almodôvar,NULL,ALENTEJO,37.5142,-8.06461,NULL,Ligada
ESF,VLCI 13-JA-38,VLCI,SF 03-184,SF 03-184,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,13-JA-38,Município de Barrancos,Barrancos,NULL,ALENTEJO,38.1293,-6.97577,NULL,Ligada
ESF,VLCI AS-16-OG,VLCI,SF 04-184,SF 04-184,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AS-16-OG,Município de Moura,Moura,NULL,ALENTEJO,38.1428,-7.45142,NULL,Ligada
ESF,VLCI AZ-80-OQ,VLCI,SF 05-184,SF 05-184,NULL,NULL,"AN1P(EU, N)",TOYOTA HILUX,NULL,AZ-80-OQ,Município de Vidigueira,Vidigueira,NULL,ALENTEJO,38.1178,-7.64723,NULL,Ligada
ESF,VLCI 81-PC-09,VLCI,SF 01-185,SF 01-185 ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,81-PC-09,Associação de Produtores Florestais do Concelho de Coruche e Limítrofes,Coruche,NULL,LVT,38.9594,-8.5224,1260577,Ligada
ESF,VLCI 81-PC-91,VLCI,SF 02-185,SF 02-185 ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,81-PC-91,ACHAR - Associação dos Agricultores da Charneca,Chamusca,NULL,LVT,39.3573,-8.48289,1260578,Ligada
ESF,VLCI 80-PC-92,VLCI,SF 03-185,SF 03-185 ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,80-PC-92,"Freguesia de Alcobertas, em representação da Assembleia de Compartes da Freguesia de Alcobertas ",Rio Maior,NULL,LVT,39.4186,-8.90746,1260579,Ligada
ESF,VLCI AZ-73-OQ,VLCI,SF 04-185,SF 04-185 ,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AZ-73-OQ,"Assembleia de Compartes dos Baldios de Valverde, Pé da Pedreira, Barreirinhas e Murteira",Santarém,NULL,LVT,39.4513,-8.83011,NULL,Ligada
ESF,VLCI 20-LF-75,VLCI,SF 05-185 ,SF 05-185 ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,20-LF-75,Município de Azambuja,Azambuja,NULL,LVT,39.0674,-8.87407,NULL,Ligada
BSF,VLCI 53-VA-17,VLCI,SF 06-185,BRIG-1-185,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-17,Comunidade Intermunicipal da Lezíria do Tejo - BRIG-1-185,Santarém,NULL,LVT,39.2171,-8.70114,1260524,Ligada
BSF,VLCI 53-VA-33,VLCI,SF 07-185,BRIG-1-185,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-33,Comunidade Intermunicipal da Lezíria do Tejo - BRIG-1-185,Santarém,NULL,LVT,39.2171,-8.70114,1260526,Ligada
BSF,VLCI 53-VA-22,VLCI,SF 08-185,BRIG-1-185,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-22,Comunidade Intermunicipal da Lezíria do Tejo - BRIG-1-185,Santarém,NULL,LVT,39.2171,-8.70114,1260528,Ligada
ESF,VLCI 81-PC-11,VLCI,SF 01-16A,SF 01-16A ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,81-PC-11,PINUS VERDE - Associação de Desenvolvimento Integrado da Floresta,Fundão,NULL,CENTRO,40.1377,-7.5007,5260774,Ligada
ESF,VLCI 67-TX-32,VLCI,SF 05-16A,SF 05-16A ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,67-TX-32,Conselho Directivo dos Baldios da Freguesia de Cortes do Meio,Covilhã,NULL,CENTRO,40.257,-7.57718,NULL,Ligada
ESF,VLCI 67-TX-15,VLCI,SF 07-16A,SF 07-16A ,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,67-TX-15,PINUS VERDE - Associação de Desenvolvimento Integrado da Floresta,Fundão,NULL,CENTRO,40.0764,-7.71362,NULL,Ligada
ESF,VLCI 53-VA-21,VLCI,SF 09-16A,SF 09-16A ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-21,"QUEIRÓ - Associação para a Floresta, Caça e Pesca",Covilhã,NULL,CENTRO,40.2553,-7.58036,5260598,Ligada
ESF,VLCI 57-XI-24,VLCI,SF 10-16A,SF 10-16A ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,57-XI-24,Conselho Directivo dos Baldios de Erada,Covilhã,NULL,CENTRO,40.2259,-7.64811,5260605,Ligada
ESF,VLCI 13-ST-54,VLCI,SF 11-16A,SF 11-16A,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,13-ST-54,PINUS VERDE - Associação de Desenvolvimento Integrado da Floresta,Fundão,NULL,CENTRO,40.0764,-7.71362,NULL,Ligada
ESF,VLCI 13-ST-59,VLCI,SF 12-16A,SF 12-16A,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,13-ST-59,Assembleia de Compartes da Povoação da Atalaia da Freguesia do Teixoso,Covilhã,NULL,CENTRO,40.3074,-7.45979,NULL,Ligada
ESF,VLCI 53-VA-64,VLCI,SF 13-16A,SF 13-16A,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-64,"QUEIRÓ - Associação para a Floresta, Caça e Pesca",Covilhã,NULL,CENTRO,40.2553,-7.58036,5260614,Ligada
ESF,VLCI 53-VA-43,VLCI,SF 14-16A,SF 14-16A,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-43,Serras e Povoados - Associação,Belmonte,NULL,CENTRO,40.3074,-7.45979,5260618,Ligada
ESF,VLCI 57-XI-34,VLCI,SF 02-16B,SF 02-16B ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,57-XI-34,APFCAN - Associação de Produtores Florestais dos Concelhos de Alcobaça e Nazaré,Alcobaça,NULL,LVT,39.665,-8.98842,6260552,Ligada
ESF,VLCI AT-08-UT,VLCI,SF 03-16B,SF 03-16B ,NULL,NULL,Hilux,Toyota,NULL,AT-08-UT,APAS Floresta - Associação de Produtores Florestais,Cadaval,NULL,LVT,39.1962,-9.09864,NULL,Ligada
ESF,VLCI 02-IT-32,VLCI,SF 06-16B,SF 06-16B,NULL,NULL,L200 4WD,MITSUBISHI,NULL,02-IT-32,Município de Peniche,Peniche,NULL,LVT,39.3566,-9.37875,NULL,Ligada
ESF,VLCI AZ-82-OQ,VLCI,SF 07-16B,SF 07-16B,NULL,NULL,Toyota Hilux,Toyota,NULL,AZ-82-OQ,Município de Torres Vedras,Torres Vedras,NULL,LVT,39.0918,-9.25682,NULL,Ligada
BSF,VLCI 18-VI-35,VLCI,SF 08-16B,BRIG-1-16B,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-35,Comunidade Intermunicipal do Oeste - BRIG-1-16B,Caldas da Rainha,NULL,LVT,39.4113,-9.1358,6260561,Ligada
BSF,VLCI 18-VI-45,VLCI,SF 09-16B,BRIG-1-16B,NULL,NULL,L200 4WD,MITSUBISHI,NULL,18-VI-45,Comunidade Intermunicipal do Oeste - BRIG-1-16B,Caldas da Rainha,NULL,LVT,39.4113,-9.1358,6260563,Ligada
ESF,VLCI 80-PC-96,VLCI,SF 01-16C,SF 01-16C,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,80-PC-96,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",Abrantes,NULL,LVT,39.4235,-8.20971,1260580,Ligada
ESF,VLCI 53-VA-84,VLCI,SF 03-16C,SF 03-16C ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-84,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",Abrantes,NULL,LVT,39.4235,-8.20971,1260533,Ligada
ESF,VLCI 53-VA-66,VLCI,SF 04-16C,SF 04-16C ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-66,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",Abrantes,NULL,LVT,39.4235,-8.20971,1260537,Ligada
ESF,VLCI 53-VA-97,VLCI,SF 05-16C,SF 05-16C ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-97,ADSAICA - Associação de Desenvolvimento das Serras de Aire e Candeeiros,Alcanena,NULL,LVT,39.646,-8.61978,6260554,Ligada
ESF,VLCI 57-XI-29,VLCI,SF 07-16C,SF 07-16C ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,57-XI-29,FLORZÊZERE - Associação de Desenvolvimento Florestal do Concelho de Ferreira do Zêzere,Ferreira do Zêzere,NULL,LVT,39.7704,-8.26895,1260540,Ligada
ESF,VLCI AS-05-OG,VLCI,SF 08-16C,SF 08-16C ,NULL,NULL,AN1P GUN125L-DNFSXW,Toyota Hilux,NULL,AS-05-OG,FLORZÊZERE - Associação de Desenvolvimento Florestal do Concelho de Ferreira do Zêzere,Ferreira do Zêzere,NULL,LVT,39.7704,-8.26895,NULL,Ligada
ESF,VLCI AU-44-TG,VLCI,SF 09-16C,SF 09-16C ,NULL,NULL,"HILUX AN1P(EU,N)",TOYOTA,NULL,AU-44-TG,Município de Constância,Constância,NULL,LVT,39.4757,-8.33945,NULL,Ligada
ESF,VLCI 98-JN-38,VLCI,SF 11-16C,SF 11-16C,NULL,NULL,Defender 130 2.5 TD5,LAND ROVER,NULL,98-JN-38,Município de Alcanena,Alcanena,NULL,LVT,39.4587,-8.66999,NULL,Ligada
ESF,VLCI 96-FC-88,VLCI,SF 12-16C,SF 12-16C,NULL,NULL,KB4TNJNBZL6 - L200,MITSUBISHI L200,NULL,96-FC-88,Município de Sardoal,Sardoal,NULL,LVT,39.5351,-8.1613,NULL,Ligada
ESF,VLCI 38-XF-65,VLCI,SF 14-16C,SF 14-16C ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,38-XF-65,AFLOMAÇÃO - Associação Florestal do Concelho de Mação,Mação,NULL,LVT,39.5539,-7.99799,NULL,Ligada
ESF,VLCI 57-XI-23,VLCI,SF 15-16C,SF 15-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,57-XI-23,AFLOMAÇÃO - Associação Florestal do Concelho de Mação,Mação,NULL,LVT,39.5539,-7.99799,1260550,Ligada
ESF,VLCI 13-ST-52,VLCI,SF 16-16C,SF 16-16C,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,13-ST-52,AFLOMAÇÃO - Associação Florestal do Concelho de Mação,Mação,NULL,LVT,39.5539,-7.99799,1260760,Ligada
ESF,VLCI 53-VA-36,VLCI,SF 19-16C,SF 19-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-36,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",Vila Nova da Barquinha,NULL,LVT,39.4235,-8.20971,1260553,Ligada
BSF,VLCI 53-VA-71,VLCI,SF 20-16C,BRIG-1-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-71,Comunidade Intermunicipal Médio Tejo - BRIG-1-16C,Tomar,NULL,LVT,39.6001,-8.41385,1260555,Ligada
BSF,VLCI 53-VA-52,VLCI,SF 21-16C,BRIG-1-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-52,Comunidade Intermunicipal Médio Tejo - BRIG-1-16C,Tomar,NULL,LVT,39.6001,-8.41385,1260557,Ligada
BSF,VLCI 53-VA-20,VLCI,SF 22-16C,BRIG-1-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-20,Comunidade Intermunicipal Médio Tejo - BRIG-1-16C,Tomar,NULL,LVT,39.6001,-8.41385,1260559,Ligada
ESF,VLCI 53-VA-77,VLCI,SF 23-16C,SF 23-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-77,Freguesia de Urqueira,Ourém,NULL,LVT,39.7303,-8.59688,1260562,Ligada
ESF,VLCI 53-VA-40,VLCI,SF 24-16C,SF 24-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-40,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",Abrantes,NULL,LVT,39.4235,-8.20971,1260564,Ligada
BSF,VLCI 35-VL-20,VLCI,SF 25-16C,BRIG-2-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-VL-20,Comunidade Intermunicipal do Médio Tejo - BRIG-2-16C,Tomar,NULL,LVT,39.6001,-8.41385,1260566,Ligada
BSF,VLCI 35-VL-21,VLCI,SF 26-16C,BRIG-2-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-VL-21,Comunidade Intermunicipal do Médio Tejo - BRIG-2-16C,Tomar,NULL,LVT,39.6001,-8.41385,1260568,Ligada
BSF,VLCI 35-VL-24,VLCI,SF 27-16C,BRIG-2-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,35-VL-24,Comunidade Intermunicipal do Médio Tejo - BRIG-2-16C,Tomar,NULL,LVT,39.6001,-8.41385,1260570,Ligada
ESF,VLCI 53-VA-35,VLCI,SF 28-16C,SF 28-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-35,FLORZÊZERE - Associação de Desenvolvimento Florestal do Concelho de Ferreira do Zêzere,Ferreira do Zêzere,NULL,LVT,39.7704,-8.26895,1260572,Ligada
ESF,VLCI 53-VA-14,VLCI,SF 29-16C,SF 29-16C,NULL,NULL,L200 4WD,MITSUBISHI,NULL,53-VA-14,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",Sardoal,NULL,LVT,39.4235,-8.20971,1260574,Ligada
ESF,VLCI 16-XO-48,VLCI,SF 07-181,SF 07-181,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-48,AMFALA - Associação de Manutenção Florestal dos Amigos do Litoral Alentejano,Sines,NULL,ALENTEJO,37.964621,-8.867615,NULL,Ligada
ESF,VLCI 91-XJ-11,VLCI,SF 09-181,SF 09-181,NULL,NULL,L200 4WD,MITSUBISHI,NULL,91-XJ-11,APIFLORA - Associação Agro-Florestal,Odemira,NULL,ALENTEJO,39.247923,-8.008585,NULL,Ligada
FSBF,MR M04,MR,NULL,NULL,M04,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,91896,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
ESF,VLCI 16-XO-52,VLCI,SF 10-112,SF 10-112,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-52,Associação Florestal do Cávado,Braga,NULL,NORTE,41.537683,-8.400096,4260644,Ligada
FSBF,MR M01,MR,NULL,NULL,M01,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92295,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M03,MR,NULL,NULL,M03,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92379,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M10,MR,NULL,NULL,M10,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92399,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
BSF,VLCI 38-XF-88,VLCI,SF 50-118,BRIG-2-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,38-XF-88,Comunidade Intermunicipal do Alto Tâmega - BRIG-2-118,Chaves,NULL,NORTE,41.743268,-7.471331,NULL,Ligada
BSF,VLCI 38-XF-91,VLCI,SF 51-118,BRIG-2-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,38-XF-91,Comunidade Intermunicipal do Alto Tâmega - BRIG-2-118,Chaves,NULL,NORTE,41.743268,-7.471331,NULL,Ligada
BSF,VLCI 57-XI-33,VLCI,SF 52-118,BRIG-2-118,NULL,NULL,L200 4WD,MITSUBISHI,NULL,57-XI-33,Comunidade Intermunicipal do Alto Tâmega - BRIG-2-118,Chaves,NULL,NORTE,41.743268,-7.471331,NULL,Ligada
FSBF,MR M02,MR,NULL,NULL,M02,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92400,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MR M08,MR,NULL,NULL,M08,Máquina de Rastos D65EX,KOMATSU,D 65 EX-18E0,92403,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
CNAF,VLCI 09-FH-61,VLCI,CNAF 15,CNAF 15,NULL,NULL,L200 4WD,MITSUBISHI,NULL,09-FH-61,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 16-XO-25,VLCI,CNAF 49,CNAF 49,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-25,ICNF - Alentejo,NULL,NULL,ALENTEJO,NULL,NULL,6261149,Ligada
CNAF,VLCI 16-XO-28,VLCI,CNAF 48,CNAF 48,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-28,ICNF - Lisboa e Vale do Tejo,NULL,NULL,LVT,NULL,NULL,NULL,Ligada
CNAF,VLCI 16-XO-30,VLCI,CNAF 47,CNAF 47,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-30,ICNF - Lisboa e Vale do Tejo,NULL,NULL,LVT,NULL,NULL,NULL,Ligada
CNAF,VLCI 16-XO-37,VLCI,CNAF 52,CNAF 52,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-37,ICNF - Alentejo,NULL,NULL,ALENTEJO,NULL,NULL,NULL,Ligada
CNAF,VLCI 16-XO-43,VLCI,CNAF 56,CNAF 56,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-43,ICNF - Algarve,NULL,NULL,ALGARVE,NULL,NULL,NULL,Ligada
CNAF,VLCI 16-XO-44,VLCI,CNAF 57,CNAF 57,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-44,ICNF - Algarve,NULL,NULL,ALGARVE,NULL,NULL,NULL,Ligada
CNAF,VLCI 16-XO-68,VLCI,CNAF 53 ,CNAF 53 ,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-68,ICNF - Alentejo,NULL,NULL,ALENTEJO,NULL,NULL,2261025,Ligada
CNAF,VLCI 16-XO-72,VLCI,CNAF 54,CNAF 54,NULL,NULL,L200 4WD,MITSUBISHI,NULL,16-XO-72,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
CNAF,VLCI 17-TX-26,VLCI,CNAF 30,CNAF 30,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-26,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,4265028,Ligada
CNAF,VLCI 17-TX-27,VLCI,CNAF 35,CNAF 35,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-27,ICNF - Norte,NULL,NULL,NORTE,NULL,NULL,NULL,Ligada
CNAF,VLCI 17-TX-28,VLCI,CNAF 37,CNAF 37,NULL,NULL,HILUX 4X4 CD CM,TOYOTA,NULL,17-TX-28,ICNF - Centro,NULL,NULL,CENTRO,NULL,NULL,NULL,Ligada
