MEGFR,TipoTerminal,DDI,UnidadeFuncional,Entidade,RadioUserAlias,COD_EQUIPA,Estado,NUTSIII,Indicativo_Operacional_Radio,Ligado_Meios_v1
ESF,Portatil,5260534,Associação de Produtores Florestais do Planalto Beirão,ESF,SF 44-165 VD,SF 44-165,1,Viseu Dão Lafões,S_F_QUARENTA_E_QUATRO_NELAS,Ligado (DDI)
ESF,Viatura,5260535,Assembleia de Compartes dos Baldios de Louriçal do Campo,ESF,SF 04-169 BB,SF 04-169,1,Beira Baixa,S_F_QUATRO_CASTELO_BRANCO,Ligado (DDI)
ESF,Portatil,5260536,Assembleia de Compartes dos Baldios de Louriçal do Campo,ESF,SF 04-169.2 BB,SF 04-169,1,Beira Baixa,S_F_QUATRO_CASTELO_BRANCO,Ligado (DDI)
ESF,Viatura,5260537,FLORA - Associação de Agricultores e Silvicultores da Partida,ESF,SF 05-169 BB,SF 05-169,1,Beira Baixa,S_F_CINCO_CASTELO_BRANCO,Ligado (DDI)
ESF,Portatil,5260538,FLORA - Associação de Agricultores e Silvicultores da Partida,ESF,SF 05-169.2 BB,SF 05-169,1,Beira Baixa,S_F_CINCO_CASTELO_BRANCO,Ligado (DDI)
ESF,Viatura,5260539,Associação de Produtores Florestais e Agrícolas do Concelho de Proença-a-Nova,ESF,SF 07-166 BB,SF 07-166,1,Beira Baixa,S_F_SETE_PROENÇA_A_NOVA,Ligado (DDI)
ESF,Portatil,5260540,Associação de Produtores Florestais e Agrícolas do Concelho de Proença-a-Nova,ESF,SF 07-166.2 BB,SF 07-166,1,Beira Baixa,S_F_SETE_PROENÇA_A_NOVA,Ligado (DDI)
ESF,Viatura,5260541,Associação de Produtores Florestais e Agrícolas do Concelho de Proença-a-Nova,ESF,SF 07-169 BB,SF 07-169,1,Beira Baixa,S_F_SETE_VILA_VELHA_DE_RODÃO,Ligado (DDI)
ESF,Portatil,5260542,Associação de Produtores Florestais e Agrícolas do Concelho de Proença-a-Nova,ESF,SF 07-169.2 BB,SF 07-169,1,Beira Baixa,S_F_SETE_VILA_VELHA_DE_RODÃO,Ligado (DDI)
ESF,Portatil,5260543,AFLOBEI - Associação de Produtores Florestais da Beira Interior,ESF,SF 08-169 BB,SF 08-169,1,Beira Baixa,S_F_OITO_CASTELO_BRANCO,Ligado (DDI)
ESF,Viatura,5260544,AFLOBEI - Associação de Produtores Florestais da Beira Interior,ESF,SF 08-169.2 BB,SF 08-169,1,Beira Baixa,S_F_OITO_CASTELO_BRANCO,Ligado (DDI)
ESF,Portatil,5260545,OPAFLOR - Associação de Produtores Florestais da Serra de Opa,ESF,SF 09-169 BB,SF 09-169,1,Beira Baixa,S_F_NOVE_PENAMACOR,Ligado (DDI)
ESF,Viatura,5260546,OPAFLOR - Associação de Produtores Florestais da Serra de Opa,ESF,SF 09-169.2 BB,SF 09-169,1,Beira Baixa,S_F_NOVE_PENAMACOR,Ligado (DDI)
ESF,Portatil,5260547,APFAM - Associação de Produtores Florestais de Alvelos e Muradal,ESF,SF 10-166.2 BB,SF 10-166,1,Beira Baixa,S_F_DEZ_OLEIROS,Ligado (DDI)
ESF,Portatil,5260548,Município de Idanha-a-Nova,ESF,SF 10-169.2 BB,SF 10-169,1,Beira Baixa,S_F_DEZ_IDANHA_A_NOVA,Ligado (COD_EQUIPA)
ESF,Portatil,5260549,APFAM - Associação de Produtores Florestais de Alvelos e Muradal,ESF,SF 11-166 BB,SF 11-166,1,Beira Baixa,S_F_ONZE_OLEIROS,Ligado (DDI)
ESF,Portatil,5260550,APFAM - Associação de Produtores Florestais de Alvelos e Muradal,ESF,SF 11-166.2 BB,SF 11-166,1,Beira Baixa,S_F_ONZE_OLEIROS,Ligado (COD_EQUIPA)
BSF,Viatura,5260551,Comunidade Intermunicipal da Beira Baixa - BRIG-1-169,BSF,SF 11-169 BB,SF 11-169,1,Beira Baixa,BRIGADA_UM_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Portatil,5260552,Comunidade Intermunicipal da Beira Baixa - BRIG-1-169,BSF,SF 11-169.2 BB,SF 11-169,1,Beira Baixa,BRIGADA_UM_CIM_BEIRA_BAIXA,Ligado (DDI)
ESF,Portatil,5260553,APROFLORA - Associação de Produtores Florestais e Agrícolas da Zona do Pinhal,ESF,SF 12-166 BB,SF 12-166,1,Beira Baixa,S_F_DOZE_IDANHA_A_NOVA,Ligado (DDI)
ESF,Portatil,5260554,APROFLORA - Associação de Produtores Florestais e Agrícolas da Zona do Pinhal,ESF,SF 12-166.2 BB,SF 12-166,1,Beira Baixa,S_F_DOZE_IDANHA_A_NOVA,Ligado (COD_EQUIPA)
BSF,Viatura,5260555,Comunidade Intermunicipal da Beira Baixa - BRIG-1-169,BSF,SF 12-169 BB,SF 12-169,1,Beira Baixa,BRIGADA_UM_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Portatil,5260556,Comunidade Intermunicipal da Beira Baixa - BRIG-1-169,BSF,SF 12-169.2 BB,SF 12-169,1,Beira Baixa,BRIGADA_UM_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Viatura,5260557,Comunidade Intermunicipal da Beira Baixa - BRIG-1-169,BSF,SF 13-169 BB,SF 13-169,1,Beira Baixa,BRIGADA_UM_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Portatil,5260558,Comunidade Intermunicipal da Beira Baixa - BRIG-1-169,BSF,SF 13-169.2 BB,SF 13-169,1,Beira Baixa,BRIGADA_UM_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Portatil,5260559,Comunidade Intermunicipal da Beira Baixa - BRIG-2-169,BSF,SF 14-169 BB,SF 14-169,1,Beira Baixa,BRIGADA_DOIS_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Viatura,5260560,Comunidade Intermunicipal da Beira Baixa - BRIG-2-169,BSF,SF 14-169.2 BB,SF 14-169,1,Beira Baixa,BRIGADA_DOIS_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Portatil,5260561,Comunidade Intermunicipal da Beira Baixa - BRIG-2-169,BSF,SF 15-169 BB,SF 15-169,1,Beira Baixa,BRIGADA_DOIS_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Viatura,5260562,Comunidade Intermunicipal da Beira Baixa - BRIG-2-169,BSF,SF 15-169.2 BB,SF 15-169,1,Beira Baixa,BRIGADA_DOIS_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Portatil,5260563,Comunidade Intermunicipal da Beira Baixa - BRIG-2-169,BSF,SF 16-169 BB,SF 16-169,1,Beira Baixa,BRIGADA_DOIS_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Viatura,5260564,Comunidade Intermunicipal da Beira Baixa - BRIG-2-169,BSF,SF 16-169.2 BB,SF 16-169,1,Beira Baixa,BRIGADA_DOIS_CIM_BEIRA_BAIXA,Ligado (DDI)
BSF,Portatil,5260565,Comunidade Intermunicipal da Beira Baixa - BRIG-2-169 Tecnico2,BSF,SF BR2-169 BB,SF 14-169,1,Beira Baixa,BRIGADA_DOIS_CIM_BEIRA_BAIXA,Ligado (COD_EQUIPA)
BSF,Portatil,5260566,Comunidade Intermunicipal da Beira Baixa - BRIG-1-169 Tecnico1,BSF,SF BR1-169 BB,SF 11-169,1,Beira Baixa,BRIGADA_UM_CIM_BEIRA_BAIXA,Ligado (COD_EQUIPA)
ESF,Viatura,5260567,URZE - Associação Florestal da Encosta da Serra da Estrela,ESF,SF 01-167 BS,SF 01-167,1,Beiras e Serra da Estrela,S_F_UM_GOUVEIA,Ligado (DDI)
ESF,Portatil,5260568,URZE - Associação Florestal da Encosta da Serra da Estrela,ESF,SF 01-167.2 BS,SF 01-167,1,Beiras e Serra da Estrela,S_F_UM_GOUVEIA,Ligado (DDI)
ESF,Portatil,5260569,CELFLOR - Associação de Produtores Florestais,ESF,SF 02-168 BS,SF 02-168,1,Beiras e Serra da Estrela,S_F_DOIS_CELORICO_DA_BEIRA,Ligado (DDI)
ESF,Portatil,5260570,CELFLOR - Associação de Produtores Florestais,ESF,SF 02-168.2 BS,SF 02-168,1,Beiras e Serra da Estrela,S_F_DOIS_CELORICO_DA_BEIRA,Ligado (COD_EQUIPA)
ESF,Portatil,5260571,ACRISABUGAL - Associação de Criadores de Ruminantes e de Produtores Florestais do Concelho do Sabugal,ESF,SF 03-168 BS,SF 03-168,1,Beiras e Serra da Estrela,S_F_TRES_SABUGAL,Ligado (DDI)
ESF,Portatil,5260572,ACRISABUGAL - Associação de Criadores de Ruminantes e de Produtores Florestais do Concelho do Sabugal,ESF,SF 03-168.2 BS,SF 03-168,1,Beiras e Serra da Estrela,S_F_TRES_SABUGAL,Ligado (COD_EQUIPA)
ESF,Viatura,5260573,APROFFAL - Associação de Produtores Florestais de Fornos de Algodres,ESF,SF 04-167 BS,SF 04-167,1,Beiras e Serra da Estrela,S_F_QUATRO_FORNOS_DE_ALGOODRES,Ligado (DDI)
ESF,Portatil,5260574,APROFFAL - Associação de Produtores Florestais de Fornos de Algodres,ESF,SF 04-167.2 BS,SF 04-167,1,Beiras e Serra da Estrela,S_F_QUATRO_FORNOS_DE_ALGOODRES,Ligado (DDI)
ESF,Portatil,5260575,CELFLOR - Associação de Produtores Florestais,ESF,SF 04-168 BS,SF 04-168,1,Beiras e Serra da Estrela,S_F_QUATRO_CELORICO_DA_BEIRA,Ligado (DDI)
ESF,Portatil,5260576,CELFLOR - Associação de Produtores Florestais,ESF,SF 04-168.2 BS,SF 04-168,1,Beiras e Serra da Estrela,S_F_QUATRO_CELORICO_DA_BEIRA,Ligado (COD_EQUIPA)
ESF,Portatil,5260577,ACRISABUGAL - Associação de Criadores de Ruminantes e de Produtores Florestais do Concelho do Sabugal,ESF,SF 05-168 BS,SF 05-168,1,Beiras e Serra da Estrela,S_F_CINCO_SABUGAL,Ligado (DDI)
ESF,Portatil,5260578,ACRISABUGAL - Associação de Criadores de Ruminantes e de Produtores Florestais do Concelho do Sabugal,ESF,SF 05-168.2 BS,SF 05-168,1,Beiras e Serra da Estrela,S_F_CINCO_SABUGAL,Ligado (COD_EQUIPA)
ESF,Portatil,5260579,Conselho Directivo dos Baldios da Freguesia de Cortes do Meio,ESF,SF 05-16A BS,SF 05-16A,1,Beiras e Serra da Estrela,S_F_CINCO_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260580,Conselho Directivo dos Baldios da Freguesia de Cortes do Meio,ESF,SF 05-16A.2 BS,SF 05-16A,1,Beiras e Serra da Estrela,S_F_CINCO_COVILHÃ,Ligado (COD_EQUIPA)
ESF,Portatil,5260581,Município de Gouveia,ESF,SF 06-167 BS,SF 06-167,1,Beiras e Serra da Estrela,S_F_SETE_GOUVEIA,Ligado (DDI)
ESF,Viatura,5260582,Município de Gouveia,ESF,SF 06-167.2 BS,SF 06-167,1,Beiras e Serra da Estrela,S_F_SETE_GOUVEIA,Ligado (DDI)
ESF,Portatil,5260583,Associação de Produtores Florestais do Concelho de Figueira de Castelo Rodrigo,ESF,SF 06-168 BS,SF 06-168,1,Beiras e Serra da Estrela,S_F_SEIS_FIGUEIRA_DE_CASTELO_RODRIGO,Ligado (DDI)
ESF,Portatil,5260584,Associação de Produtores Florestais do Concelho de Figueira de Castelo Rodrigo,ESF,SF 06-168.2 BS,SF 06-168,1,Beiras e Serra da Estrela,S_F_SEIS_FIGUEIRA_DE_CASTELO_RODRIGO,Ligado (COD_EQUIPA)
ESF,Portatil,5260585,Conselho Directivo dos Baldios de Folgosinho,ESF,SF 07-167 BS,SF 07-167,1,Beiras e Serra da Estrela,S_F_SETE_GOUVEIA,Ligado (DDI)
ESF,Viatura,5260586,Conselho Directivo dos Baldios de Folgosinho,ESF,SF 07-167.2 BS,SF 07-167,1,Beiras e Serra da Estrela,S_F_SETE_GOUVEIA,Ligado (DDI)
ESF,Viatura,5260587,Associação Floresta Viva de Fernão Joanes,ESF,SF 07-168 BS,SF 07-168,1,Beiras e Serra da Estrela,S_F_SETE_GUARDA,Ligado (DDI)
ESF,Portatil,5260588,Associação Floresta Viva de Fernão Joanes,ESF,SF 07-168.2 BS,SF 07-168,1,Beiras e Serra da Estrela,S_F_SETE_GUARDA,Ligado (DDI)
ESF,Portatil,5260589,PINUS VERDE - Associação de Desenvolvimento Integrado da Floresta,ESF,SF 07-16A BS,SF 07-16A,1,Beiras e Serra da Estrela,S_F_SETE_FUNDÃO,Ligado (DDI)
ESF,Portatil,5260590,PINUS VERDE - Associação de Desenvolvimento Integrado da Floresta,ESF,SF 07-16A.2 BS,SF 07-16A,1,Beiras e Serra da Estrela,S_F_SETE_FUNDÃO,Ligado (COD_EQUIPA)
ESF,Portatil,5260591,Município de Seia,ESF,SF 08-167.2 BS,SF 08-167,1,Beiras e Serra da Estrela,S_F_OITO_SEIA,Ligado (COD_EQUIPA)
ESF,Viatura,5260592,Conselho Diretivo dos Baldios da Freguesia de Santa Maria de Manteigas,ESF,SF 08-168 BS,SF 08-168,1,Beiras e Serra da Estrela,S_F_OITO_MANTEIGAS,Ligado (DDI)
ESF,Portatil,5260593,Conselho Directivo dos Baldios de Santa Maria,ESF,SF 08-168.2 BS,SF 08-168,1,Beiras e Serra da Estrela,S_F_OITO_MANTEIGAS,Ligado (DDI)
ESF,Viatura,5260594,CAULE - Associação Florestal da Beira Serra,ESF,SF 09-167 BS,SF 09-167,1,Beiras e Serra da Estrela,S_F_NOVE_SEIA,Ligado (DDI)
ESF,Portatil,5260595,CAULE - Associação Florestal da Beira Serra,ESF,SF 09-167.2 BS,SF 09-167,1,Beiras e Serra da Estrela,S_F_NOVE_SEIA,Ligado (DDI)
ESF,Viatura,5260596,Conselho Directivo dos Baldios da Freguesia de São Pedro de Manteigas,ESF,SF 09-168 BS,SF 09-168,1,Beiras e Serra da Estrela,S_F_NOVE_MANTEIGAS,Ligado (DDI)
ESF,Portatil,5260597,Conselho Directivo dos Baldios de São Pedro de Manteigas,ESF,SF 09-168.2 BS,SF 09-168,1,Beiras e Serra da Estrela,S_F_NOVE_MANTEIGAS,Ligado (DDI)
ESF,Viatura,5260598,"QUEIRÓ-Associação para a Floresta, Caça e Pesca",ESF,SF 09-16A BS,SF 09-16A,1,Beiras e Serra da Estrela,S_F_NOVE_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260599,QUEIRÓ - Associação para a Floresta. Caça e Pesca,ESF,SF 09-16A.2 BS,SF 09-16A,1,Beiras e Serra da Estrela,S_F_NOVE_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260600,Município de Seia,ESF,SF 10-167 BS,SF 10-167,1,Beiras e Serra da Estrela,S_F_DEZ_SEIA,Ligado (DDI)
ESF,Portatil,5260601,Município de Seia,ESF,SF 10-167.2 BS,SF 10-167,1,Beiras e Serra da Estrela,S_F_DEZ_SEIA,Ligado (COD_EQUIPA)
ESF,Viatura,5260602,CROFLOR-Associação de Produtores Florestais do Cró,ESF,SF 10-168 BS,SF 10-168,1,Beiras e Serra da Estrela,S_F_DEZ_ALMEIDA,Ligado (DDI)
ESF,Portatil,5260603,CROFLOR - Associação de Produtores Florestais do Cró,ESF,SF 10-168.2 BS,SF 10-168,1,Beiras e Serra da Estrela,S_F_DEZ_ALMEIDA,Ligado (DDI)
ESF,Portatil,5260604,Conselho Directivo dos Baldios de Erada,ESF,SF 10-16A BS,SF 10-16A,1,Beiras e Serra da Estrela,S_F_DEZ_COVILHÃ,Ligado (DDI)
ESF,Viatura,5260605,Conselho Directivo dos Baldios de Erada,ESF,SF 10-16A.2 BS,SF 10-16A,1,Beiras e Serra da Estrela,S_F_DEZ_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260606,Alto da Broca - Associação de Produtores Florestais,ESF,SF 11-168 BS,SF 11-168,1,Beiras e Serra da Estrela,S_F_ONZE_TRANCOSO,Ligado (DDI)
ESF,Viatura,5260607,Alto da Broca - Associação de Produtores Florestais,ESF,SF 11-168.2 BS,SF 11-168,1,Beiras e Serra da Estrela,S_F_ONZE_TRANCOSO,Ligado (DDI)
ESF,Portatil,5260608,PINUS VERDE - Associação de Desenvolvimento Integrado da Floresta,ESF,SF 11-16A BS,SF 11-16A,1,Beiras e Serra da Estrela,S_F_ONZE_FUNDÃO,Ligado (DDI)
ESF,Portatil,5260609,PINUS VERDE - Associação de Desenvolvimento Integrado da Floresta,ESF,SF 11-16A.2 BS,SF 11-16A,1,Beiras e Serra da Estrela,S_F_ONZE_FUNDÃO,Ligado (COD_EQUIPA)
ESF,Portatil,5260610,Assembleia de Compartes da Povoação da Atalaia da Freguesia de Teixoso,ESF,SF 12-16A BS,SF 12-16A,1,Beiras e Serra da Estrela,S_F_DOZE_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260611,Assembleia de Compartes da Povoação da Atalaia da Freguesia de Teixoso,ESF,SF 12-16A.2 BS,SF 12-16A,1,Beiras e Serra da Estrela,S_F_DOZE_COVILHÃ,Ligado (COD_EQUIPA)
ESF,Portatil,5260612,COOPCÔA - Cooperativa Agrícola do Concelho do Sabugal,ESF,SF 13-168 BS,SF 13-168,1,Beiras e Serra da Estrela,S_F_TREZE_SABUGAL,Ligado (DDI)
ESF,Viatura,5260613,COOPCÔA - Cooperativa Agrícola do Concelho do Sabugal,ESF,SF 13-168.2 BS,SF 13-168,1,Beiras e Serra da Estrela,S_F_TREZE_SABUGAL,Ligado (DDI)
ESF,Viatura,5260614,"QUEIRÓ - Associação para a Floresta, Caça e Pesca",ESF,SF 13-16A BS,SF 13-16A,1,Beiras e Serra da Estrela,S_F_TREZE_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260615,QUEIRÓ - Associação para a Floresta. Caça e Pesca,ESF,SF 13-16A.2 BS,SF 13-16A,1,Beiras e Serra da Estrela,S_F_TREZE_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260616,PISCOTÁVORA - Associação de Produtores Florestais,ESF,SF 14-168 BS,SF 14-168,1,Beiras e Serra da Estrela,S_F_CATORZE_TRANCOSO,Ligado (DDI)
ESF,Viatura,5260617,PISCOTÁVORA - Associação de Produtores Florestais,ESF,SF 14-168.2 BS,SF 14-168,1,Beiras e Serra da Estrela,S_F_CATORZE_TRANCOSO,Ligado (DDI)
ESF,Viatura,5260618,Serras e Povoados - Associação,ESF,SF 14-16A BS,SF 14-16A,1,Beiras e Serra da Estrela,S_F_CATORZE_BELMONTE,Ligado (DDI)
ESF,Portatil,5260619,Serras e Povoados - Associação,ESF,SF 14-16A.2 BS,SF 14-16A,1,Beiras e Serra da Estrela,S_F_CATORZE_BELMONTE,Ligado (DDI)
ESF,Portatil,5260620,Freguesia do Sameiro,ESF,SF 15-168 BS,SF 15-168,1,Beiras e Serra da Estrela,S_F_QUINZE_MANTEIGAS,Ligado (DDI)
ESF,Viatura,5260621,Freguesia do Sameiro,ESF,SF 15-168.2 BS,SF 15-168,1,Beiras e Serra da Estrela,S_F_QUINZE_MANTEIGAS,Ligado (DDI)
ESF,Viatura,5260622,Associação de Agrupamentos de Baldios Estrela Sul,ESF,SF 15-16A BS,SF 15-16A,1,Beiras e Serra da Estrela,S_F_QUINZE_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260623,Associação de Agrupamentos de Baldios Estrela Sul,ESF,SF 15-16A.2 BS,SF 15-16A,1,Beiras e Serra da Estrela,S_F_QUINZE_COVILHÃ,Ligado (DDI)
ESF,Portatil,5260624,Conselho Directivo dos Baldios de Aldeia Velha,ESF,SF 16-168 BS,SF 16-168,1,Beiras e Serra da Estrela,S_F_DEZASSEIS_SABUGAL,Ligado (DDI)
ESF,Viatura,5260625,Conselho Directivo dos Baldios de Aldeia Velha,ESF,SF 16-168.2 BS,SF 16-168,1,Beiras e Serra da Estrela,S_F_DEZASSEIS_SABUGAL,Ligado (DDI)
ESF,Portatil,5260626,Serras e Povoados - Associação,ESF,SF 16-16A.2 BS,SF 16-16A,1,Beiras e Serra da Estrela,S_F_DEZASSEIS_FUNDÃO,Ligado (DDI)
ESF,Portatil,5260627,Associação de Agricultores da Ribeira Teja e Vale do Côa,ESF,SF 17-168 BS,SF 17-168,1,Beiras e Serra da Estrela,S_F_DEZASSETE_MÊDA,Ligado (DDI)
ESF,Viatura,5260628,Associação de Agricultores da Ribeira Teja e Vale do Côa,ESF,SF 17-168.2 BS,SF 17-168,1,Beiras e Serra da Estrela,S_F_DEZASSETE_MÊDA,Ligado (DDI)
ESF,Portatil,5260629,Assembleia de Compartes dos Baldios da Malcata,ESF,SF 18-168 BS,SF 18-168,1,Beiras e Serra da Estrela,S_F_DEZOITO_SABUGAL,Ligado (DDI)
ESF,Viatura,5260630,Assembleia de Compartes dos Baldios da Malcata,ESF,SF 18-168.2 BS,SF 18-168,1,Beiras e Serra da Estrela,S_F_DEZOITO_SABUGAL,Ligado (DDI)
ESF,Portatil,5260631,Conselho Directivo dos Baldios de Fóios,ESF,SF 19-168 BS,SF 19-168,1,Beiras e Serra da Estrela,S_F_DEZANOVE_SABUGAL,Ligado (DDI)
ESF,Viatura,5260632,Conselho Directivo dos Baldios de Fóios,ESF,SF 19-168.2 BS,SF 19-168,1,Beiras e Serra da Estrela,S_F_DEZANOVE_SABUGAL,Ligado (DDI)
ESF,Portatil,5260633,Município de Celorico da Beira,ESF,SF 20-168 BS,SF 20-168,1,Beiras e Serra da Estrela,S_F_VINTE_CELORICO_DA_BEIRA,Ligado (DDI)
ESF,Viatura,5260634,Município de Celorico da Beira,ESF,SF 20-168.2 BS,SF 20-168,1,Beiras e Serra da Estrela,S_F_VINTE_CELORICO_DA_BEIRA,Ligado (DDI)
ESF,Portatil,5260635,Freguesia de Valhelhas,ESF,SF 21-168 BS,SF 21-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_UM_GUARDA,Ligado (DDI)
ESF,Portatil,5260636,Freguesia de Valhelhas,ESF,SF 21-168.2 BS,SF 21-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_UM_GUARDA,Ligado (COD_EQUIPA)
ESF,Portatil,5260637,CROFLOR - Associação de Produtores Florestais do Cró,ESF,SF 22-168.2 BS,SF 22-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_DOIS_ALMEIDA,Ligado (COD_EQUIPA)
ESF,Portatil,5260638,COVICÔA - Associação de Produtores de Pequenos Ruminantes da Bacia Hidrográfica do Côa,ESF,SF 23-168.2 BS,SF 23-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_TRÊS_PINHEL,Ligado (DDI)
ESF,Portatil,5260639,Associação Floresta Viva de Fernão Joanes,ESF,SF 24-168 BS,SF 24-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_QUATRO_GUARDA,Ligado (DDI)
ESF,Viatura,5260640,Associação Floresta Viva de Fernão Joanes,ESF,SF 24-168.2 BS,SF 24-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_QUATRO_GUARDA,Ligado (DDI)
ESF,Viatura,5260641,ACRIGUARDA-Associação de Criadores de Ruminantes e Produtores Florestais do Concelho da Guarda,ESF,SF 25-168 BS,SF 25-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_CINCO_GUARDA,Ligado (DDI)
ESF,Portatil,5260642,ACRIGUARDA - Associação de Criadores de Ruminantes e Produtores Florestais do Concelho da Guarda,ESF,SF 25-168.2 BS,SF 25-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_CINCO_GUARDA,Ligado (DDI)
BSF,Viatura,5260643,Comunidade Intermunicipal das Beiras e Serra da Estrela - BRIG-1-168,BSF,SF 26-168 BS,SF 26-168,1,Beiras e Serra da Estrela,BRIGADA_UM_CIM_BEIRAS_E_SERRA_DA_ESTRELA,Ligado (DDI)
BSF,Portatil,5260644,Comunidade Intermunicipal das Beiras e Serra da Estrela - BRIG-1-168,BSF,SF 26-168.2 BS,SF 26-168,1,Beiras e Serra da Estrela,BRIGADA_UM_CIM_BEIRAS_E_SERRA_DA_ESTRELA,Ligado (DDI)
BSF,Viatura,5260645,Comunidade Intermunicipal das Beiras e Serra da Estrela - BRIG-1-168,BSF,SF 27-168 BS,SF 27-168,1,Beiras e Serra da Estrela,BRIGADA_UM_CIM_BEIRAS_E_SERRA_DA_ESTRELA,Ligado (DDI)
BSF,Portatil,5260646,Comunidade Intermunicipal das Beiras e Serra da Estrela - BRIG-1-168,BSF,SF 27-168.2 BS,SF 27-168,1,Beiras e Serra da Estrela,BRIGADA_UM_CIM_BEIRAS_E_SERRA_DA_ESTRELA,Ligado (DDI)
BSF,Viatura,5260647,Comunidade Intermunicipal das Beiras e Serra da Estrela - BRIG-1-168,BSF,SF 28-168 BS,SF 28-168,1,Beiras e Serra da Estrela,BRIGADA_UM_CIM_BEIRAS_E_SERRA_DA_ESTRELA,Ligado (DDI)
BSF,Portatil,5260648,Comunidade Intermunicipal das Beiras e Serra da Estrela - BRIG-1-168,BSF,SF 28-168.2 BS,SF 28-168,1,Beiras e Serra da Estrela,BRIGADA_UM_CIM_BEIRAS_E_SERRA_DA_ESTRELA,Ligado (DDI)
ESF,Viatura,5260649,PISCOTÁVORA - Associação de Produtores Florestais,ESF,SF 29-168 BS,SF 29-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_NOVE_TRANCOSO,Ligado (DDI)
ESF,Portatil,5260650,PISCOTÁVORA - Associação de Produtores Florestais,ESF,SF 29-168.2 BS,SF 29-168,1,Beiras e Serra da Estrela,S_F_VINTE_E_NOVE_TRANCOSO,Ligado (DDI)
BSF,Portatil,5260651,Comunidade Intermunicipal das Beiras e Serra da Estrela - BRIG-1-168 - Tecnico 1,BSF,SF BR1-168 BS,SF 26-168,1,Beiras e Serra da Estrela,BRIGADA_UM_CIM_BEIRAS_E_SERRA_DA_ESTRELA,Ligado (COD_EQUIPA)
ESF,Portatil,5260652,PENSAR - Associação de Desenvolvimento Integrado de Penacova,ESF,SF 01-162 RC,SF 01-162,1,Região de Coimbra,S_F_UM_PENACOVA,Ligado (DDI)
ESF,Portatil,5260653,Município de Penacova,ESF,SF 01-162.2 RC,SF 01-162,1,Região de Coimbra,S_F_UM_PENACOVA,Ligado (COD_EQUIPA)
ESF,Portatil,5260654,"Cooperativa dos Agricultores de Alvoco das Várzeas, CRL",ESF,SF 01-164 RC,SF 01-164,1,Região de Coimbra,S_F_UM_OLIVEIRA_DO_HOSPITAL,Ligado (DDI)
ESF,Portatil,5260655,"Cooperativa dos Agricultores de Alvoco das Várzeas, CRL",ESF,SF 01-164.2 RC,SF 01-164,1,Região de Coimbra,S_F_UM_OLIVEIRA_DO_HOSPITAL,Ligado (COD_EQUIPA)
ESF,Portatil,5260656,Município de Figueira da Foz,ESF,SF 02-162.2 RC,SF 02-162,1,Região de Coimbra,S_F_DOIS_FIGUEIRA_DA_FOZ,Ligado (DDI)
ESF,Portatil,5260657,Município de Mira,ESF,SF 03-162.2 RC,SF 03-162,1,Região de Coimbra,S_F_TRES_MIRA,Ligado (DDI)
ESF,Portatil,5260658,Associação Florestal do Concelho de Góis,ESF,SF 03-164 RC,SF 03-164,1,Região de Coimbra,S_F_TRES_GOIS,Ligado (DDI)
ESF,Portatil,5260659,Associação Florestal do Concelho de Góis,ESF,SF 03-164.2 RC,SF 03-164,1,Região de Coimbra,S_F_TRES_GOIS,Ligado (COD_EQUIPA)
ESF,Portatil,5260660,SAURIUM FLORESTAL - Associação Prá Floresta do Concelho de Soure,ESF,SF 04-162.2 RC,SF 04-162,1,Região de Coimbra,S_F_QUATRO_SOURE,Ligado (DDI)
ESF,Portatil,5260661,CAULE - Associação Florestal da Beira Serra,ESF,SF 04-164 RC,SF 04-164,1,Região de Coimbra,S_F_QUATRO_OLIVEIRA_DO_HOSPITAL,Ligado (DDI)
